title,artist,genre,released_year,song_key,bpm,camelot,Instrumental_type,ranked
Miami,Nicki Minaj,Pop,2018,B-Flat Major,157,6B,No
Ironic,Alanis Morissette,Pop,1995,B Major,115,1B,No
Unwritten,Natasha Bedingfield,Pop,2004,F Major,100,7B,No
Love Me Again <Gemini Remix>,John Newman,Edm,2013,D Minor,128,7A,No
I Wanna Dance,Jonas Blue,Edm/Pop,2019,C Major,126,8B,No
I Miss You <Cahill Remix>,Clean Bandit,Edm/Pop,2017,C Minor,125,5A,No
Juliet & Romeo,Martin Solveig,Dance Pop,2019,B Major,122,1B,No
Hold The Line,Toto,Classic Rock,2018,F-Sharp Minor,145,11A,No
She Looks So Perfect,12 Seconds Of Summer,Pop,2014,A Major,160,11B,No
Youth,Troye Sivan,Edm/Pop,2015,G Major,92,9B,No
Thrift Shop,Macklemore & Ryan Lewis,Edm/Pop,2012,F-Sharp Minor,95,11A,No
Rolling In The Deep,Adele,Edm/Pop,2011,A-Flat Major,105,4B,No
God Is A Woman,Ariana Grande,Pop,2018,D-Flat Major,145,3B,No
Shed A Light,Robin Schulz,Edm/Pop,2016,A-Flat Major,122,4B,No
Back For You,Kalom,Edm/Pop,2019,D Minor,126,7A,No
I Know You <Vigiland Remix>,Craig David,Dance Pop,2018,A Major,128,11B,No
Be My Lover,La Bouche,Dance Pop,2009,D-Flat Minor,135,12A,No
Omg,Usher,Edm/Pop,2010,E Minor,130,9A,No
Latch,Disclosure,Dance Pop,2013,D-Flat Major,122,3B,No
U Can'T Touch This,Mc Hammer,Pop,1990,B Minor,133,10A,No
Let It Go,Idina Menzel,Pop,2014,F Minor,137,4A,No
Right Now,Akon,Pop,2008,A-Flat Minor,138,1A,No
Little Do You Know,Alex & Sierra,Edm/Pop,2014,C Major,146,8B,No
Love Me Harder,Ariana Grande,Edm/Pop,2014,D-Flat Minor,99,12A,No
No Sleep,Martin Garrix,Dance Pop,2019,B Major,128,1B,No
Stereo Love,Edward Maya,Edm/Pop,2010,D-Flat Minor,127,12A,No
Back To You <Anki Remix>,Selena Gomez,Edm/Pop,2018,G Major,108,9B,No
Birds Fly <W&W Festival Mix>,Hardwell,Dance/Edm,2015,E-Flat Minor,128,2A,No
This Girl,Kungs,Edm/Pop,2016,C Minor,122,5A,No
All Night,Codeko,Edm,2018,A Major,155,11B,No
South Of The Border <Cheat Codes Remix>,Ed Sheeran,Dance Pop,2019,D Minor,114,7A,No
I Want You To Know,Zedd,Edm,2015,A Minor,130,8A,No
Valentine,13 Seconds Of Summer,Pop,2018,D-Flat Minor,94,12A,No
Geronimo,Sheppard,Edm/Pop,2015,G Major,142,9B,No
Beauty And A Beat,Justin Bieber,Edm/Pop,2012,C Major,128,8B,No
Friends <R3Hab Remix>,Marshmello,Dance/Edm,2018,A Minor,105,8A,No
I Wanna Know,Notd & Bea Miller,Dance Pop,2018,F-Sharp Major,120,2B,No
Don'T Wake Me Up,Chris Brown,Edm/Pop,2012,G Minor,128,6A,No
Stole Your Car,Charlotte Lawrence,Pop,2018,G Minor,101,6A,No
Clarity <Tiesto Remix>,Zedd,Edm/Pop,2013,F Minor,128,4A,No
Mistaken,Martin Garrix,Dance Pop,2019,F-Sharp Minor,128,11A,No
In The Air Tonight,Phil Collins,Rock,1981,C Major,190,8B,No
Habit,Tove Lo,Edm/Pop,2014,F Major,110,7B,No
Ruled The World,Hogland,Dance/Edm,2017,E-Flat Major,128,5B,No
My First Kiss,3Oh!3,Pop,2010,C Major,138,8B,No
Takeaway <Andrew Rayel Remix>,The Chainsmokers,Edm,2019,A-Flat Major,127,4B,No
Play Hard,David Guetta,Edm/Pop,2013,A-Flat Minor,130,1A,No
Luv,Tory Lanez,Pop,2016,B Minor,190,10A,No
Replay,Davai,Dance Pop,2017,F-Sharp Minor,100,11A,No
Gdfr <K Theory Remix>,Flo Rida,Dance/Edm,2015,F Minor,146,4A,No
Paris,The Chainsmokers,Edm/Pop,2017,D Major,100,10B,No
This Feeling,The Chainsmokers,Edm/Pop,2018,D-Flat Major,105,3B,No
Love The Way You Lie,Eminem,Edm/Pop,2010,B-Flat Major,87,6B,No
24K Magic,Bruno Mars,Pop,2017,B-Flat Minor,107,3A,No
17,Mk,Dance Pop,2017,C Minor,122,5A,No
Don'T Let Me Down <Illenium Remix>,The Chainsmokers,Dance Pop,2016,B Major,80,1B,No
There You Are,Zayn,Edm/Pop,2018,C Minor,77,5A,No
Location,Khalid,Pop,2017,D-Flat Minor,80,12A,No
Wherever You Go,Jonas Blue,Dance Pop,2018,G Major,104,9B,No
When The Party'S Over,Billie Eilish,Pop,2018,D-Flat Minor,124,12A,No
Changes,Faul & Wad Ad,Dance Pop,2013,E-Flat Minor,126,2A,No
I Know You Want Me,Pitbull,Pop,2009,D Major,127,10B,No
Cool Kids,Echosmith,Pop,2013,A-Flat Major,130,4B,No
Gorgeous,Taylor Swift,Pop,2017,G Major,92,9B,No
Safe,Daya,Pop,2018,C Major,88,8B,No
All The Small Things,Blink 190,Pop,1999,C Major,148,8B,No
Run To Me,Double You,Dance Pop,1994,B-Flat Minor,130,3A,No
Until You Were Gone,The Chainsmokers,Edm/Pop,2015,D-Flat Major,128,3B,No
Alone,Marshmello,Dance/Edm,2016,D Major,142,10B,No
It Ain'T Me,Kygo & Selena Gomez,Dance Pop,2017,C Major,100,8B,No
Pump Up The Jam,Technotronic,Dance Pop,2010,B-Flat Minor,125,3A,No
All That She Wants,Ace Of Base,Dance Pop,1994,B Major,188,1B,No
Perfect Mess,Steve Void,Edm/Pop,2017,C Major,140,8B,No
Raise Your Hands,Ummet Ozcan,Dance/Edm,2014,E Major,128,12B,No
Genie In A Bottle,Christina Aguilera,Pop,1999,D-Flat Major,176,3B,No
I Love You,Axwell & Ingrosso,Dance Pop,2017,C Major,115,8B,No
Potential Breakup Song,Aly & Aj,Pop,2007,F-Sharp Minor,158,11A,No
Who Do You Love,The Chainsmokers,Dance Pop,2019,E-Flat Major,140,5B,No
Chasing Cars,Snow Patrol,Rock,2006,A Major,104,11B,No
Catch & Release <Deepend Remix>,Matt Simons,Edm/Pop,2015,D-Flat Minor,105,12A,No
Mia,Bad Bunny,Pop,2018,F-Sharp Minor,97,11A,No
Dani California,Red Hot Chili Peppers,Rock,2006,C Major,96,8B,No
We Are The Champions,Queen,Classic Rock,1992,B-Flat Major,90,6B,No
Most Girls,Hailee Steinfeld,Edm/Pop,2017,A Major,103,11B,No
Time,Alesso,Dance Pop,2019,F Major,120,7B,No
Panini,Lil Nas X,Pop,2019,F Minor,154,4A,No
Blame <R3Hab Club Remix>,Calvin Harris,Edm/Pop,2014,C Minor,128,5A,No
Stargazing,Kygo,Dance Pop,2017,F Major,99,7B,No
Shots <Broiler Remix>,Imagine Dragons,Edm/Pop,2015,B Minor,120,10A,No
Trigger,Major Lazer,Pop,2019,A-Flat Major,97,4B,No
Underwater,Cody Simpson,Pop,2019,A Major,97,11B,No
Stay My Baby,Miranda Cosgrove,Pop,2008,B Minor,178,10A,No
Love Me,Justin Bieber,Pop,2009,E-Flat Major,125,5B,No
All I Ever Need,Austin Mahone,Pop,2014,B Major,130,1B,No
Closer <R3Hab Remix>,The Chainsmokers,Edm/Pop,2016,A-Flat Major,100,4B,No
Say My Name,David Guetta,Dance Pop,2018,B-Flat Minor,95,3A,No
Be My Lover,Sam Feldt,Tropical,2017,F Minor,120,4A,No
Feelings,Lauv,Pop,2019,A Major,103,11B,No
Feel Again <Thomas Gold Club Mix>,One Republic,Edm,2013,B-Flat Major,128,6B,No
Come And Get Your Love ,Real Mccoy,Dance Pop,1995,A-Flat Major,109,4B,No
Yeah,Usher,Pop,2004,D Major,105,10B,No
Not Your Birthday,Allstar Weekend,Pop,2011,G Major,129,9B,No
In My Blood,The Veronicas,Pop,2016,G Minor,120,6A,No
A Different Way,Dj Snake,Edm/Pop,2017,A-Flat Major,105,4B,No
Poker Face,Lady Gaga,Dance Pop,2008,E Major,119,12B,No
Ho Hey,The Lumineers,Pop,2012,C Major,80,8B,No
Nobody Compares To You,Gryffin,Edm/Pop,2017,D Major,105,10B,No
Out Of My Mind,Luca Schreiner,Edm/Pop,2017,G Minor,105,6A,No
Trumpets,Sak Noel,Edm/Pop,2016,A Major,200,11B,No
Clarity,Zedd,Pop,2012,A-Flat Major,128,4B,No
Summer Air,Italo Brothers,Edm/Pop,2017,A-Flat Major,102,4B,No
Prayer In C <Robin Schulz Edit>,Lilly Wood And The Prick,Edm/Pop,2014,A Minor,123,8A,No
The Only Way Is Up,Martin Garrix,Dance/Edm,2015,D-Flat Minor,128,12A,No
So Am I,Ava Max,Dance Pop,2019,F-Sharp Major,130,2B,No
Fade Into Darkness <Vocal Mix>,Avicii,Edm/Pop,2011,F-Sharp Major,126,2B,No
Where Is The Love,The Black Eyed Peas,Edm/Pop,2003,F Major,94,7B,No
Anywhere U Go,Tove Lo,Pop,2019,D-Flat Minor,176,12A,No
One Night <Vicetone Remix>,Matthew Koma,Edm/Pop,2013,D Major,125,10B,No
Instagram,Dimitri Vegas & Like Mike,Edm/Pop,2019,A-Flat Minor,96,1A,No
Baby I'M Yours,Breakbot,Edm/Pop,2012,D Minor,118,7A,No
Rise Up,Andra Day,Pop,2015,D-Flat Major,119,3B,No
Calabria <Firebeatz Remix>,Rune Rk,Hip Hop,2014,B-Flat Major,128,6B,No
Take Me Home,Jess Glynne,Pop,2015,A Major,150,11B,No
One Thing Right <Koni Remix>,Marshmello,Dance Pop,2019,D-Flat Minor,105,12A,No
Electric Feel <Kygo Remix>,Henry Green,Tropical,2017,E Minor,102,9A,No
Imagine,Ariana Grande,Edm/Pop,2018,A-Flat Major,62,4B,No
Senorita,Shawn Mendes,Dance Pop,2019,A Minor,117,8A,No
Dancing In The Headlights,Dj Antoine,Edm/Pop,2016,D Major,125,10B,No
Perfect,Ed Sheeran,Pop,2017,A-Flat Major,95,4B,No
Goodnight N' Go,Ariana Grande,Pop,2018,D-Flat Major,111,3B,No
Headlights,Robin Schulz,Tropical,2015,B Major,122,1B,No
Wolves,Selena Gomez,Pop,2017,B Minor,125,10A,No
Delilah <Galantis Remix>,Florence & The Machine,Dance/Edm,2015,F Major,128,7B,No
To The Wire <Swacq Remix>,Julian Jordan,Dance/Edm,2019,B Major,126,1B,No
We Light Forever Up,Benny Benassi,Edm,2017,D Major,124,10B,No
Bad Romance,Lady Gaga,Pop,2009,C Major,119,8B,No
Don'T Leave Me Alone <Oliver Heldens Remix>,David Guetta,Edm,2018,B Minor,126,10A,No
Blinding Lights,The Weeknd,Dance Pop,2019,D-Flat Major,171,3B,No
Don'T Worry Bout Me <Alle Farben Remix>,Zara Larsson,Dance Pop,2019,F Major,125,7B,No
Boyfriend,Ariana Grande,Pop,2019,B-Flat Minor,190,3A,No
Sad <Slvr Remix>,Chico Rose,Dance Pop,2019,D-Flat Major,128,3B,No
The Other Side Of Paradise,Glass Animals,Edm/Pop,2016,B Minor,128,10A,No
Sunflower,Post Malone,Pop,2019,D Major,90,10B,No
All I Do Is Win,Dj Khaled,Dance/Edm,2010,C Major,150,8B,No
Motivation,Normani,Pop,2019,E Major,171,12B,No
Heartless,Diplo,Pop,2019,B Major,111,1B,No
Angels,Vicetone,Edm/Pop,2015,D-Flat Minor,128,12A,No
Memories <Dillon Francis Remix>,Maroon 5,Edm/Pop,2019,B Major,100,1B,No
Broccoli,Dram,Hip Hop,2016,A-Flat Major,146,4B,No
Higher,The Saturdays,Pop,2010,B-Flat Major,117,6B,No
It'S Party Time,Joe Jonas,Pop,2018,A-Flat Major,76,4B,No
Stereo Hearts,Gym Class Heroes,Pop,2011,A Major,90,11B,No
Judas,Lady Gaga,Pop,2011,B-Flat Minor,131,3A,No
What About Us,Pink,Edm/Pop,2017,D-Flat Major,114,3B,No
Nobody,Martin Jensen,Dance Pop,2019,F-Sharp Minor,97,11A,No
First Date,Blink 191,Pop,2001,C Major,96,8B,No
Post Malone,Sam Feldt,Dance Pop,2019,G Major,107,9B,No
Crawl Outta Love,Illenium,Edm/Pop,2017,G Major,84,9B,No
This Is Our Song,Demi Lovato,Pop,2010,G Major,130,9B,No
Here With You,Lost Frequencies,Edm/Pop,2017,F-Sharp Major,87,2B,No
As Long As You Love Me,Justin Bieber,Pop,2012,C Minor,140,5A,No
Treat You Better <Ashworth Remix>,Shawn Mendes,Edm/Pop,2016,D-Flat Major,93,3B,No
Rolex,Ayo & Teo,Hip Hop/Pop,2017,D-Flat Major,145,3B,No
Believer,Imagine Dragons,Pop,2017,B-Flat Minor,125,3A,No
Paradise <Tiesto Remix>,Coldplay,Edm/Pop,2012,D Minor,130,7A,No
Please Me,Cardi B,Pop,2019,D-Flat Major,134,3B,No
Pillowtalk,Zayn,Pop,2016,B Major,125,1B,No
My Way <Tiesto Remix>,Calvin Harris,Edm/Pop,2016,D Major,126,10B,No
Hold My Hand,Michael Jackson,Pop,2010,D-Flat Major,90,3B,No
Sunshine,David Guetta,Dance Pop,2012,D-Flat Minor,128,12A,No
Alarm,Anne Marie,Pop,2016,C Major,147,8B,No
The Things You Do,Griffin Stoller,Hip Hop/Pop,2017,C Minor,92,5A,No
Together,Calvin Harris,Pop,2014,B Minor,128,10A,No
You Know You Like It <Tchami Remix>,Aluna George,Tropical,2015,F Minor,123,4A,No
So Far Away,Martin Garrix,Hip Hop/Pop,2017,F-Sharp Minor,149,11A,No
You,Lost Kings,Edm,2015,A Major,106,11B,No
Forever Young,John De Sohn,Dance Pop,2018,A-Flat Major,122,4B,No
Diamond Heart,Alan Walker,Dance Pop,2018,C Major,90,8B,No
Good Intentions,R3Hab,Tropical,2018,A Minor,96,8A,No
The Power,Snap,Dance Pop,1990,C Major,109,8B,No
Daydream,Broiler,Tropical,2016,B Minor,120,10A,No
Hello,Martin Solveig,Edm/Pop,2011,E-Flat Major,128,5B,No
When I Was Your Man,Bruno Mars,Pop,2012,C Major,73,8B,No
The Box,Roddy Ricch,Hip Hop,2019,B-Flat Minor,117,3A,No
No Sleep <Dubvision Remix>,Martin Garrix,Edm/Pop,2019,B Major,128,1B,No
Bad Day,Daniel Powter,Pop,2005,E-Flat Major,140,5B,No
Confident,Demi Lovato,Pop,2015,E-Flat Major,130,5B,No
Another Night,Real Mccoy,Dance Pop,2000,G Major,126,9B,No
La La Land,Demi Lovato,Pop,2008,F-Sharp Minor,170,11A,No
Fire In My Soul,Oliver Heldens,Dance Pop,2018,F-Sharp Major,126,2B,No
A Year Without Rain,Selena Gomez & The Scene,Pop,2010,D Minor,120,7A,No
Let Me Love You,Dj Snake,Dance Pop,2016,A-Flat Major,100,4B,No
Titanium,David Guetta,Dance Pop,2011,C Minor,126,5A,No
Lost Control,Alan Walker,Edm/Pop,2018,E Major,92,12B,No
Missing You,The Vamps,Pop,2019,D Major,80,10B,No
Love You Like A Love Song,Selena Gomez & The Scene,Pop,2011,D-Flat Minor,117,12A,No
Dear Society,Madison Beer,Pop,2019,G Minor,146,6A,No
Shut Up And Dance,Walk The Moon,Pop,2014,D-Flat Major,128,3B,No
Mean,Taylor Swift,Pop,2010,E Major,164,12B,No
That'S What I Like,Bruno Mars,Pop,2016,D-Flat Major,134,3B,No
Born To Be Yours,Kygo,Dance Pop,2018,E-Flat Major,114,5B,No
Say It To My Face,Madison Beer,Pop,2018,B Minor,114,10A,No
Ayo,Chris Brown,Hip Hop,2015,F-Sharp Major,98,2B,No
Quicksand,Feenixpawl,Edm,2016,B Minor,128,10A,No
You Deserve Better <Andrelli Remix>,James Arthur,Dance Pop,2018,F-Sharp Minor,115,11A,No
He Said She Said,Ashley Tisdale,Pop,2007,G Minor,115,6A,No
Something Just Like This <R3Hab Remix>,The Chainsmokers,Edm/Pop,2017,D Major,102,10B,No
Never Seen The Rain,Tones And I,Pop,2019,F-Sharp Minor,92,11A,No
Magnets,Sam Feldt,Dance Pop,2019,F Major,122,7B,No
Alone,Alan Walker,Edm/Pop,2016,B-Flat Major,97,6B,No
Summer Lover,Oliver Heldens,Dance Pop,2019,B-Flat Minor,120,3A,No
Cotton Eye Joe,Rednex,Pop,1995,A Minor,132,8A,No
Livin' On A Prayer,Bon Jovi,Classic Rock,1986,C Major,122,8B,No
Super Bass,Nicki Minaj,Pop,2010,B Major,127,1B,No
Honest <Tritonal Remix>,The Chainsmokers,Edm/Pop,2017,A-Flat Major,105,4B,No
Home With You,Madison Beer,Pop,2018,G Minor,170,6A,No
Do It For Love,Erlandsson,Dance/Edm,2018,B-Flat Major,128,6B,No
Something About You <Odesza Remix>,Hayden James,Edm/Pop,2015,B Minor,105,10A,No
Run Away,Real Mccoy,Dance Pop,1995,D-Flat Major,131,3B,No
Cruise,Florida Georgia Line,Pop,2012,B-Flat Major,148,6B,No
Ms. Jackson,Outkast,Pop,2000,E Minor,95,9A,No
I Don'T Care,Ed Sheeran & Justin Beiber,Pop,2019,F-Sharp Major,102,2B,No
I Would Like,Zara Larsson,Edm/Pop,2016,D Minor,121,7A,No
Animals,Martin Garrix,Edm,2013,D-Flat Major,128,3B,No
Tik Tok,Kesha,Pop,2010,D Minor,120,7A,No
Rhythm Of The Night,Maurice West,Dance/Edm,2018,E-Flat Minor,128,2A,No
Calling All The Monsters,China Anne Mcclain,Pop,2011,F-Sharp Minor,142,11A,No
Grow Up <Martin Jensen Remix>,Olly Murs,Tropical,2016,A-Flat Major,95,4B,No
What Do You Love,Seeb,Tropical,2016,B Major,96,1B,No
Mi Gente,J Balvin,Dance Pop,2017,B Minor,105,10A,No
Brave,Don Diablo,Dance Pop,2019,F-Sharp Major,120,2B,No
Because Of You,Kelly Clarkson,Pop,2004,F Minor,140,4A,No
Heaven,Bryan Adams,Classic Rock,1984,A Minor,70,8A,No
Dancing With A Stranger <Cheat Codes Remix>,Sam Smith,Dance Pop,2019,D-Flat Major,112,3B,No
Reload,Sebastian Ingrosso,Dance/Edm,2013,A Minor,128,8A,No
Take Me Home,Thomas Gold,Edm,2015,D-Flat Major,128,3B,No
No Money,Galantis,Edm/Pop,2016,F-Sharp Minor,126,11A,No
Someone New,Astrid S,Pop,2019,C Major,97,8B,No
Let'S Go Home,Eklo,Tropical,2015,D-Flat Major,98,3B,No
Anywhere,Dillon Francis,Pop,2016,A-Flat Major,115,4B,No
Idgaf <Hazers Remix>,Dua Lipa,Dance Pop,2018,G Major,110,9B,No
La Cancion,J Balvin,Pop,2019,G Major,176,9B,No
A Sky Full Of Stars,Coldplay,Dance Pop,2014,F-Sharp Major,125,2B,No
Ruin My Life <Steve James Remix>,Zara Larsson,Dance Pop,2018,B Major,124,1B,No
Toulouse,Nicky Romero,Edm,2012,F Minor,128,4A,No
Until You Were Gone <Reez Remix>,The Chainsmokers,Edm/Pop,2015,D-Flat Major,128,3B,No
Feel Good,Gryffin,Dance Pop,2017,D Major,138,10B,No
The First One,Astrid S,Pop,2019,G Major,159,9B,No
Hollaback Girl,Gwen Stefani,Pop,2004,B-Flat Minor,110,3A,No
Sit Still Look Pretty,Daya,Pop,2016,D Major,182,10B,No
2 Hearts,Sam Feldt,Dance Pop,2020,G Major,117,9B,No
Classic Rockstar,Post Malone,Hip Hop/Pop,2018,F Minor,160,4A,No
Go To Sleep <John De Sohn Remix>,John De Sohn,Dance/Edm,2018,E Minor,125,9A,No
One More Time,Daft Punk,Edm/Pop,2001,D Major,123,10B,No
Only Human,Jonas Brothers,Edm/Pop,2019,C Major,94,8B,No
Lullaby,R3Hab,Dance Pop,2018,D-Flat Minor,128,12A,No
Stay,Zedd & Alessia Cara,Edm,2017,F Minor,102,4A,No
The Nights,Avicii,Dance Pop,2014,F-Sharp Major,126,2B,No
Bring Me To Life,Evanescence,Rock,2003,E Minor,95,9A,No
I Lived <Arty Remix>,One Republic,Edm,2014,D Major,128,10B,No
Sun Goes Down <Radio Mix>,Robin Schulz,Tropical,2014,F-Sharp Major,125,2B,No
How You Love Me,Hardwell,Edm/Pop,2018,C Major,105,8B,No
Low,Flo Rida,Hip Hop,2008,B-Flat Minor,128,3A,No
Flying On My Own <Dave Aude Remix>,Celine Dion,Dance/Edm,2019,F-Sharp Minor,124,11A,No
Say Something,Lucas & Steve,Edm,2019,F Minor,105,4A,No
Hideaway,Kiesza,Tropical,2014,G Minor,123,6A,No
S&M,Rihanna,Pop,2010,D-Flat Major,128,3B,No
I Don'T Want To Miss A Thing,Aerosmith,Rock,1998,D Major,121,10B,No
Don'T Stop The Music,Rihanna,Pop,2008,F-Sharp Minor,123,11A,No
Close To Me <Felix Cartal Remix>,Ellie Goulding,Dance Pop,2019,D-Flat Minor,126,12A,No
Welcome To The Jungle,Guns N' Roses,Classic Rock,1987,A-Flat Major,123,4B,No
Memories,Laidback Luke,Edm,2015,E Major,126,12B,No
Forever,Drake,Hip Hop,2009,F Minor,105,4A,No
Ghost <Lost Kings Remix>,Halsey,Pop,2015,C Major,105,8B,No
All I Wanna Do,Martin Jensen,Dance Pop,2016,D-Flat Major,112,3B,No
Clocks,Coldplay,Edm/Pop,2002,F Minor,131,4A,No
This Is America,Childish Gambino,Hip Hop/Pop,2018,F Major,120,7B,No
Cruel,Snakehips,Pop,2016,F Major,110,7B,No
This Is What You Came For,Calvin Harris,Dance Pop,2016,A Minor,124,8A,No
Cold Ain'T For Me,Oceans,Pop,2016,G Major,105,9B,No
Don'T Wanna Know,Maroon 5,Edm/Pop,2016,G Major,100,9B,No
Only Girl,Rihanna,Pop,2010,B Minor,126,10A,No
Galway Girl,Ed Sheeran,Edm/Pop,2017,A Major,100,11B,No
Getaway,Tritonal,Edm/Pop,2016,F-Sharp Minor,128,11A,No
This Is Why I'M Hot,Mims,Hip Hop,2007,A-Flat Major,80,4B,No
Break The Rules,Charli Xcx,Pop,2014,C Minor,124,5A,No
Side To Side <Slushii Remix>,Ariana Grande,Edm/Pop,2017,F-Sharp Minor,150,11A,No
Don'T Kill My High,Lost Kings,Edm/Pop,2019,A-Flat Major,144,4B,No
Champion,Fall Out Boy,Hip Hop/Pop,2017,C Major,188,8B,No
Genie In A Bottle,Campsite Dream,Tropical,2018,D Minor,101,7A,No
Sorry,Justin Bieber,Dance Pop,2015,C Minor,100,5A,No
Back In Black,Ac/Dc,Classic Rock,1980,A Major,188,11B,No
Friends,Marshmello,Hip Hop/Pop,2018,A Minor,95,8A,No
I Need You <Dubvision Remix>,Armin Van Buuren,Edm,2017,B Major,117,1B,No
Cupid Shuffle,Cupid,Pop,2007,F Minor,72,4A,No
Blame,Calvin Harris,Dance Pop,2014,C Minor,128,5A,No
He Could Be The One,Hannah Montana,Pop,2009,E Major,126,12B,No
Survivors,Hardwell,Edm,2015,G Minor,128,6A,No
The Way,Ariana Grande,Pop,2013,F Minor,82,4A,No
Talk <Alle Farben Remix>,Khalid,Dance Pop,2019,A Minor,126,8A,No
Love Me Like You Do,Ellie Goulding,Edm/Pop,2015,A-Flat Major,190,4B,No
I Need Your Love,Calvin Harris,Pop,2012,A-Flat Major,125,4B,No
Make Me Feel Better <Klingande Remix>,Alex Adair,Tropical,2015,C Minor,126,5A,No
1999,Charli Xcx,Edm/Pop,2018,G Major,124,9B,No
Call You Mine,The Chainsmokers,Dance Pop,2019,G Major,104,9B,No
I'M A Mess,Bebe Rexha,Pop,2018,B Minor,97,10A,No
Ocean Drive <Michael Calfan Remix>,Duke Dumont,Edm/Pop,2015,A-Flat Minor,123,1A,No
Let Me Love You,Campsite Dream,Dance Pop,2019,A Minor,98,8A,No
This Is How We Party,R3Hab & Icona Pop,Edm,2019,E Major,119,12B,No
Pete Davidson,Ariana Grande,Pop,2018,E Major,120,12B,No
7/11,Beyonce,Edm/Pop,2014,A Minor,136,8A,No
Get The Party Started,Pink,Pop,2001,B Minor,129,10A,No
All Around The World,R3Hab,Dance Pop,2019,A Minor,125,8A,No
Nothing Really Matters <Afrojack Remix>,Mr. Probz,Edm/Pop,2015,E Major,128,12B,No
Morph,Twenty One Pilots,Edm/Pop,2018,A-Flat Minor,90,1A,No
First Love,Lost Kings,Dance Pop,2017,F Major,94,7B,No
Try,Pink,Pop,2012,D Major,104,10B,No
Don'T Let It Break Your Heart,Louis Tomlinson,Pop,2019,B-Flat Major,166,6B,No
It'S You,Syn Cole,Edm/Pop,2015,B-Flat Major,128,6B,No
