spotify_id,title,artist,genre,released_year,key,mode,bpm
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,Pop,2013-01-01,11,0,113.986
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Rock,2003-03-24,9,1,110.018
2NjO87HyT80fsgejd3PLYW,Dance To This,Troye Sivan,Pop,2018-08-31,11,1,117.016
2N7Qm7YdgvWlg8ZoxLkOND,Never Be The Same,Tritonal,Dance/EDM,2019-09-27,4,1,127.997
2N3U8uTYhjX2KwGT0pf5x0,Everyday,ASAP Classic Rocky,EDM/Pop,2015-05-26,4,1,149.822
2n3CaPGPLYnYAvTEwKCX8t,Mmm Yeah,Austin Mahone,Pop,2014,6,0,125.984
2N2Mp4HjnYcmrZ2YqrKedy,Alone,Armin Van Buuren,Dance/EDM,2013-05-03,10,1,127.966
2N0NifjyXAdMOB4KBGvBJ6,White Iverson,Post Malone,Hip Hop,2015-08-14,7,1,130.071
2mQ7KmAI8gFLH3baaDXc6o,How Deep Is Your Love <DJ Snake Remix>,Calvin Harris,EDM/Pop,2015-08-28,9,1,149.93
2mpsKeLCbdXkwEpZRNi4XD,Jubel,Klingande,Tropical,2014-03-11,0,1,124.986
2MfOcbtgz2yTsiznFmVZUN,Halo,Beyonce,Pop,2008-11-12,11,0,79.983
2meEiZKWkiN28gITzFwQo5,Into You,Ariana Grande,EDM/Pop,2016-05-20,9,1,107.853
2M9GeaCQXrV12J0wzBxIwi,One Thing Right <Firebeatz Remix>,Marshmello,Dance Pop,2019-08-09,1,0,126
2M1mqcNUBIAfRoD2Puhejf,Carry Me Home,KSHMR,Dance Pop,2018-06-15,9,0,128.029
2lYTJK94hb0fd1LQtb6Dhk,Don't Leave Me Alone,David Guetta,EDM,2018-07-26,4,0,127.95
2lnzGkdtDj5mtlcOW2yRtG,Whenever Wherever,Shakira,Pop,2001-11-13,1,0,107.661
2Lh9Vp6Bi83hNe5RFYh8SA,Heading Home,Ludvigsson,Dance Pop,2019-09-27,4,1,122.038
2Ld2LehpgQNREMxl9LlIzm,Boom Boom Boom Boom,Vengaboys,Dance Pop,1998,6,0,138.48
2L9LE3tQ97iouD4ELWCH8n,Down,Blink 185,Pop,2003-10-24,11,1,93.975
2L6orAlH8tBhiFTumIfMyF,Call on Me <Ryan Riback Remix>,Starley,Pop,2016-10-18,0,1,104.998
2L1CvihtseniGV9XsDnNZj,Blow That Smoke,Major Lazer,EDM/Pop,2018-10-17,5,0,101.984
2kWB9IV8EHDOU9EjgxWFrF,Sandstorm,Darude,Dance/EDM,1999,11,0,136.079
2KtOOW1DN1D0AJTkJmfq3M,Dynamite,Nicky Romero,EDM/Pop,2019-11-01,4,0,128.07
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,Dance Pop,2019-07-19,7,1,105.027
2KrHwwnKAfSDdOStftigJm,Years,Alesso,EDM/Pop,2012-01-01,2,1,128.008
2kRfv79CtGRYgkdCRiWNO3,Just Hold On <Two Friends Remix>,Steve Aoki,EDM/Pop,2017-03-24,11,1,102.002
2KMJ5CoxY4ECG9TZyNWmpv,Heatwave,Robin Schulz,EDM/Pop,2015-09-25,7,0,107.936
2kLf4myxQME1Nd0voeKZri,Stay Young,Mike Perry,Dance Pop,2017-09-01,5,1,89.996
2Kl1E3NdbzT7vVi93TffoX,Pompeii <Audien Remix>,Bastille,EDM/Pop,2014-01-01,9,1,128.032
2kJwzbxV2ppxnQoYw4GLBZ,If The World Was Ending,JP Saxe,Pop,2019-10-17,1,1,75.801
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,Pop,2015-11-13,0,0,138.113
2k34QJPGUuhzHA6p6eATLY,Hurricane,Dzeko & Torres,EDM,2013-05-14,6,0,125.995
2K06amHdw8ZPWI75Xvo9Ij,Runaways,Sam Feldt,Pop,2016-10-07,11,1,119.959
2JzZzZUQj3Qff7wapcbKjc,See You Again,Wiz Khalifa,EDM/Pop,2015,10,1,80.025
2jt1zmAB5VEY9TLNNiXLKW,Silence <Slushii Remix>,Marshmello,EDM/Pop,2017-10-12,0,1,149.964
2JQRlt3HpTCpRvcfDsbwic,This Is Me,Demi Lovato,Pop,2008-01-01,1,1,90.992
2JoIjuzRplpYGvvLpSW2on,Sad Song,Alesso,Dance Pop,2019-06-14,0,1,110.021
2jghFigDjVie6Ogwt2hVGb,Let Me Love You <Sean Paul Remix>,DJ Snake,EDM/Pop,2016-12-21,8,1,99.635
2jfmh71b4cFtelf8KOJT60,Sex,Cheat Codes,EDM/Pop,2016-05-27,0,1,102.42
2jfCy43LsFbCQoB6HyetlY,Let Me Love You,SJUR,EDM/Pop,2016-11-11,8,0,105.058
2JDe8jKdOcOcQm8oM4bavF,One Foot <The Captain Cuts Remix>,Walk The Moon,EDM/Pop,2018-01-12,0,1,114.895
2jaiM4hzyyQWZoLKrViTGf,Ten Feet Tall <Brennan Heart & Code Black Remix>,Afrojack,EDM/Pop,2014-05-12,9,0,149.966
2J7SwOy4hDMM13bckv87GD,Faith <Jewelz & Sparks Remix>,Galantis & Dolly Parton,Dance/EDM,2019-11-22,5,0,128.007
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me,Steve Aoki,EDM/Pop,2018-11-09,7,1,96.097
2iXBZ32Fz5VDCLeE0JIdX5,Better In Time,Leona Lewis,EDM/Pop,2007,6,1,163.953
2iUXsYOEPhVqEBwsqP70rE,Youngblood,10 Seconds Of Summer,EDM/Pop,2018-06-15,7,0,120.274
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,EDM/Pop,2015-05-18,11,0,128.003
2IRZnDFmlqMuOrYOLnZZyc,Going Bad,Meek Mill,Pop,2018-11-30,4,0,86.003
2irJDnniX31d1ja0a13q4p,Complicated,Rihanna,Pop,2010-11-16,0,1,137.972
2IjyFRCRn8x1bEquOM3vxg,Purpose,Justin Bieber,Pop,2015-11-13,0,1,130.029
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,Will I AM,Pop,2013-01-01,5,1,130.033
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters And Men,Pop,2012-01-01,1,1,102.88
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It,Ice Cube,Hip Hop,1993-12-07,10,0,92.869
2ig0x2zNvcOugS1Z0YCnHb,Is It Love,3LAU,Tropical,2016-04-08,9,1,125.001
2IDHoSlbG0CKH9rhq68wTb,Say My Name <RAC Mix>,ODESZA,Dance Pop,2014-10-13,9,1,115.002
2i3WO0WkrlnrA1I4GdUmxh,I Believe I'm Fine,Robin Schulz,EDM/Pop,2017-09-29,10,0,100.01
2i2zYdN4KCkTCDscdMYr87,Lovers On The Sun,David Guetta,Dance Pop,2014-11-24,6,0,124.915
2HUrnrn2N9XQvbvnDh5jPU,Pursuit of Happiness <Steve Aoki Remix>,Kid Cudi,EDM,2012,0,1,128.027
2hsza71y54ABzmabyNDtM4,Hide Away,Daya,Pop,2015-09-04,11,0,94.997
2hrUO4drrO63i7FYbCLBl2,Classic Rockabye,Clean Bandit,Pop,2018-11-30,9,0,102.002
2hr7myxuDCoXsKyVfh4ue0,Do Or Die <Afrojack & Thirty Seconds To Mars Remix>,Afrojack,EDM/Pop,2014-01-01,2,1,128.041
2hnxrRNzF74mdDzpQZQukQ,There's No Way,Lauv,Pop,2018-09-27,2,1,147.02
2HNcNd5RPZ7DSRNbIl6JsP,The Hills,The Weeknd,EDM/Pop,2015-05-27,0,0,113.025
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,Train,Rock,2001-03-27,0,1,79.297
2HJQcyUpmUuvzS5vBAICIc,Working For It,ZHU,EDM/Pop,2016-07-29,5,0,99.951
2HIoOBaKYMTOKNjmo8Nga8,The Fall,Bryce Vine,Pop,2016-09-30,1,0,131.544
2HHtWyy5CgaQbC7XSoOb0e,Eye Of The Tiger,Survivor,Classic Rock,1982,0,0,108.965
2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,Pop,2017-05-11,8,1,140.004
2H8LPaY3NSjmOFMH2Rygnz,Running Out,Matoma,Tropical,2015-12-01,10,1,94.999
2gvgq9z1ChRgZUqGlAuptJ,The Rhythm,Don Diablo,EDM/Pop,2019-06-20,4,0,123.999
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,Dance Pop,2019-06-21,6,1,127.816
2goLsvvODILDzeeiT4dAoR,Believe,Cher,Dance Pop,1998,6,1,132.975
2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,EDM/Pop,2017-04-28,0,0,90.066
2GJEMlKxt3GL2rJMOTET6Z,So Close,Jennette McCurdy,Pop,2009-03-10,9,1,116.896
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BORNS,Pop,2015-10-16,6,0,120.041
2GdxQw8NwoeH8tKySg6nym,Torn,Ava Max,Pop,2019-08-19,2,0,125.058
2fZQIJew3nkNe99s2PKzul,Bad Liar,Selena Gomez,Pop,2017-05-18,1,1,121.032
2FymXX7f6OlDskukL6mjYD,We Got Love <Joel Corry Remix>,Sigala,Dance/EDM,2019-12-13,0,1,123.994
2Fxmhks0bxGSBdJ92vM42m,Bad Guy,Billie Eilish,Dance Pop,2019-03-29,7,1,135.128
2fTsFCKRFQ5M0igJgabnLA,Price Tag,Jessie J,Pop,2011-01-01,5,1,175.015
2fQYA6cFN4ClfI4OmtpC98,Ritual <Benny Benassi & BB Team Remix>,Tiesto,EDM/Pop,2019-08-02,1,1,122.997
2Foc5Q5nqNiosCNqttzHof,Get Lucky,Daft Punk,Dance Pop,2013-04-19,6,0,116.047
2Fn3coxd0xAZ09JtrgcgHa,Middle,DJ Snake,EDM/Pop,2015-10-16,9,1,104.941
2FiSTH0GYpIioUgjfzMIja,Stay,Kygo,EDM/Pop,2016-05-13,8,1,103.027
2FfyiTnl5OPa1hYdCWZGdG,What About The Love,Sam Feldt,Tropical,2016-12-23,9,1,125.988
2FFqH70q48dTnd5W3sGaXH,Save A Little Love,Don Diablo,EDM,2017-06-16,0,0,122.067
2FfH72VskV7KXasFtOWJs7,Won't Come Home,Mennska,Tropical,2015-12-17,9,0,97.068
2Fap2zMMINCLylSCSGQLEa,Say You'll Be There,Campsite Dream,Dance Pop,2019-01-18,2,1,109.999
2es5efbIHrLOLcdmBmpoiR,Back In My Life,Alice DJ,Dance Pop,1999,0,1,137.968
2EqlS6tkEnglzr7tkKAAYD,Come Together <Remastered>,The Beatles,Classic Rock,1969-09-26,9,0,165.007
2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,Dance Pop,2019-08-28,9,0,120.024
2eknDuc5IeulN0hnwEZsjF,The Next Episode,Dr. Dre,Pop,1999-01-01,10,0,95.305
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,Hip Hop/Pop,2017-06-02,9,0,116.073
2EHVjRFRSsXQaHAsys74Us,Dancing On My Own <Tiesto Remix>,Calum Scott,EDM/Pop,2018-03-09,1,1,122.021
2egKQvoHiCJyHXn8lRlsrl,Be Right There,Diplo,EDM/Pop,2015-08-28,7,1,124.972
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,Hip Hop,2019-12-12,7,0,136.97
2E1V6nbjINpLpiMaWMSYZ4,Can't Back Down,Demi Lovato,Pop,2010-01-01,8,1,120.031
2E01JGJGMa5gW1PmqAWYXG,Overtime,Cash Cash,EDM/Pop,2013-10-29,11,0,113.707
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,Pop,2018-08-17,5,1,100.015
2dLxWmivrCHjJbYAkVNFyH,Scared of Love,Rudimental,EDM/Pop,2019-01-25,5,1,118.018
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,Pop,2013-01-01,7,1,84.878
2dIPe4XdBLUsTZGqPIuKXb,Tell Me You Love Me,Demi Lovato,Hip Hop/Pop,2017-09-29,3,0,81.996
2DGa7iaidT5s0qnINlwMjJ,The Spectre,Alan Walker,EDM/Pop,2017-09-15,1,0,127.957
2deqDqxjn8W7JQ0szZMRdk,Bones <Steff Da Campo Remix>,Galantis,EDM/Pop,2019-03-01,6,0,126.012
2dBA6iMhxf29tkaHjiQzuq,The Spark,Afrojack,EDM/Pop,2014-01-01,11,1,126.05
2cZrrQMjB63c0iIugYH9zS,Rain Over Me,Pitbull,Pop,2011-06-17,0,1,127.917
2CqnpBHeQGfgj8FDB7zuTv,Solo <Wideboys Remix>,Clean Bandit,EDM/Pop,2018-05-25,11,0,122.045
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),Mike Perry,EDM/Pop,2016-04-15,5,1,90.037
2cOUlop2ZakjOKe4WinesN,Slow Hands,Niall Horan,Pop,2017-10-20,0,1,85.894
2cOpRVjsE4qZLZbFOB47VJ,LA Boyz,Victorious Cast,Pop,2012-11-06,8,0,150.038
2ClIt2OnPCV2gV3dZQxyBz,Young Like Us,Frans,Tropical,2016-06-24,7,1,111
2CkNxPDokO8Rp83H504VUJ,Light Me Up,FTampa,EDM/Pop,2017-08-25,11,1,96.962
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush,Daft Punk,EDM/Pop,2013-05-17,10,0,109.942
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean <David Guetta Remix>,Martin Garrix,Dance/EDM,2018-08-17,0,0,127.072
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka,Shakira,Pop,2010-05-07,11,0,126.988
2c7tRaTDPhcnbmjV98hAdR,Blue Sky,Feenixpawl,EDM,2013-04-10,11,1,127.919
2C4aYxNpoPkmoZ3ZdPeuOB,Knockin' On Heaven's Door,Guns N' Roses,Classic Rock,1991-01-01,6,1,132.41
2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,Avicii,Dance Pop,2015-10-02,7,1,115.995
2bvJM2iIdMlWEG9lk8dxxw,Something Wrong,Timeflies,Pop,2016-08-26,7,0,94.928
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,Pop,2014-11-17,10,0,77.217
2bR6LkOC10pZ3udHdZiENF,My Own Dance,Kesha,Dance Pop,2019-11-21,2,1,101.994
2bNrvWD9d5Zn9tS8XvcaMk,I Could Be The One <Nicktim Edit>,Avicii,EDM,2012-01-01,6,0,127.946
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,Hip Hop,2007-01-01,3,0,114.759
2BJiH5COSZTEmadUV1xRQ0,Make It Right,Armin Van Buuren,EDM/Pop,2016-11-11,9,1,127.936
2b9lp5A6CqSzwOrBfAFhof,Crazy Train,Ozzy Osbourne,Classic Rock,1980-09-20,9,1,137.575
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,Dance Pop,2019-09-20,11,1,91.019
2b1BwUGGyKq0CoJd8G1B6M,Harder,Jax Jones,Dance Pop,2019-07-12,5,0,104.03
2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,Dance Pop,2019-09-27,3,1,128.015
2Aomjzc0qNjk4uc3JYGxgc,Fades Away,Avicii,EDM/Pop,2019-12-05,0,1,134.493
2aOlxywgl4nCD4Xh2mLWM7,Spaceship,Galantis,EDM,2018-05-17,10,1,125.854
2aibwv5hGXSgw7Yru8IYTO,Snow,Red Hot Chili Peppers,Rock,2006-05-09,11,1,104.655
2ahnofp2LbBWDXcJbMaSTu,What Is Love,Haddaway,Dance Pop,1993,7,0,123.871
2aFAmDBycyEnj3lcS95JMe,With You <LoKii Remix>,Kaskade,Dance Pop,2019-09-12,9,1,120.012
2adTfABiJJQpZWlujYO3Qo,Can't Stop Singing,Ross Lynch,Pop,2013-01-01,0,1,96.881
2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,EDM/Pop,2016-05-27,5,0,202.049
2AaF78iCWISMWYog5RnSi5,Preach,John Legend,EDM/Pop,2019-02-15,11,0,91.906
2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,Dance Pop,2019-11-08,2,1,90.036
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Don Omar,Pop,2010-01-01,0,1,88.917
29R1IMTTbDDA3VNlk6UEW5,Play,Jax Jones,EDM/Pop,2018-11-28,11,0,125.023
29MOOOmMRPeWyPwKQFoF5t,I Feel Love,Sam Smith,Dance Pop,2019-11-01,0,1,126.015
29LHe8kG3PraghUZOZYsw4,Baby Boy,Sean Paul,Pop,2002-11-12,1,1,91.267
292wwhfpjg2mA7PIyh2RjM,I Could Get Used To This,Martin Jensen,Dance Pop,2019-10-04,1,1,120.964
28nrOocj11pS0UVH2VM6b5,Let You Be Right,Meghan Trainor,EDM/Pop,2018-05-11,0,1,105.052
28jHD8xBLnN8esbroQ6zz8,Let's Get It Started,The Black Eyed Peas,EDM/Pop,2007-01-01,11,0,104.972
285HeuLxsngjFn4GGegGNm,Hey Mama,David Guetta,EDM/Pop,2014-11-21,9,1,85.979
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,Pop,2016-01-29,6,0,89.976
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart,Mark Ronson,EDM/Pop,2018-11-30,7,0,114.066
27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,Rock,2003-01-01,11,0,118.015
27Fnx28gzhfHybaVvE2ZY4,Piano Man,Billy Joel,Classic Rock,1973,0,1,178.122
273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,EDM/Pop,2014-10-27,7,1,170.157
270MuyUHPJJUXWApRk2Py8,Macarena <Bayside Boys Remix>,Los Del Rio,Dance Pop,2008-07-25,11,1,103.189
26vKwxgkbm2jcKyjvmScPK,I Feel for You,Chaka Khan,Classic Rock,2005-09-20,11,1,124.916
26rdOwwjC2UnweK3xeS58u,GDFR,Flo Rida,EDM/Pop,2015-04-07,5,1,145.889
26NX1wPt1TRCH536yocd6i,If I Were A Boy,Beyonce,Pop,2008-11-14,6,1,90.007
26Fyue2izXj2tPUYOO0WhC,Stay Together For The Kids,Blink 186,Pop,2001-01-01,2,1,145.148
263vZeewsC57W2EYZfzejA,Fallin',Sick Individuals,Dance Pop,2019-10-11,5,0,114.043
25wBlLDFcspzo9gBqvrQr3,Electric,Alina Baraz,Pop,2017-01-20,10,0,111.049
25sgk305KZfyuqVBQIahim,Sweet But Psycho,Ava Max,Dance Pop,2018-08-17,1,1,133.002
25p4sb84FOZduVbpGRsh9v,Hey Hey <Gianni Kosta Remix>,BYNON,EDM/Pop,2015-10-23,11,0,121.999
25dl9vcAJ9F6D6K35I3Nbw,Run Wild,Hardwell,Dance/EDM,2016-03-04,4,0,130.095
24tVqMiAtv8jmpNPhBEsDY,Now That I've Found You,Martin Garrix,Dance Pop,2016-03-11,5,0,128.064
24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing,Calvin Harris,EDM/Pop,2012-10-26,8,0,127.934
24aMOBYVHE58Y33RIwkT0L,Like I Did,Shane Harper,Pop,2016-05-27,1,1,97.977
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,EDM/Pop,2018-10-05,10,0,90.009
23M7cQkNJLiddeubvVgaQl,The Wild Boys,Duran Duran,EDM/Pop,1998-11-09,11,0,115.689
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,Dance Pop,2016-07-29,4,0,133.99
2374M0fQpWi3dLnB54qaLX,Africa,Toto,Classic Rock,1982-04-08,9,1,92.717
234RqTZmnDTnxWlVciXHLD,It's Not Over,Daughtry,Rock,2006,10,0,145.927
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,Pop,2019-06-07,1,0,137.958
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Pop,2015-08-28,9,0,107.939
22S5BO6h7JIOjg2Uw88l8e,How To Love <Boombox Cartel Remix>,Cash Cash,EDM/Pop,2016-05-27,9,0,150.122
22ps3KimZMRByWUdG6bLO8,Like I Would <Dave Aude Mix>,ZAYN,EDM/Pop,2016-05-27,10,0,123.925
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,Dance Pop,2015-07-17,11,0,122.003
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,Hip Hop/Pop,2010-01-01,1,1,142.135
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,Tropical,2017-10-27,1,1,121.958
21pySLskKIKrhDziCX5ojQ,When I Grow Up,The Pussycat Dolls,Pop,2008-09-23,11,0,118.449
21nFIDqoD1L7ELsprVSzOR,Rack City,Tyga,Hip Hop,2012-01-01,1,1,98.986
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,Pop,2019-09-06,0,1,120.042
21AXeVnZaOIIZjxTssAcAx,Never Let You Go <Reez Remix>,Dash Berlin,EDM,2015-02-23,10,1,127.99
20hGTzgOu6U8WPgYg9AtXr,Tongue Tied,Marshmello,Pop,2019-11-13,1,0,93.004
1zzOMDmkRZy0g9f4JTAZKn,Close To Me <CID Remix>,Ellie Goulding,Dance Pop,2019-02-01,1,0,125.996
1ZXffPGPbWP81GL6J4c6jD,The Summer Is Magic,Fuff,EDM/Pop,2017-12-22,10,1,125.991
1ZpyIjwjGyW6Pt5NrQ0f1w,Left Right,Hardwell,EDM,2019-10-18,10,0,128.005
1ZPWWSwCkxKfqdp4H0RFCo,Roxanne,Arizona Zervas,Pop,2019-10-10,6,0,116.735
1zOaxkbS1kAY1gIi0g8sOm,It's My Life,Bon Jovi,Rock,2000-06-13,0,0,119.992
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,EDM/Pop,2016-05-06,1,1,103.967
1ZH8NFVtXb6K6zOsAnlyOF,Story Of A Lonely Guy,Blink 187,Pop,2001-01-01,9,1,152.089
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,EDM/Pop,2017-06-23,0,1,167.997
1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Rihanna,Pop,2012-01-01,11,0,91.972
1z1XegUChLLQfcbtIK8ABn,Body Back,Gryffin,Dance Pop,2019-10-18,8,1,123.032
1z1Hg7Vb0AhHDiEmnDE79l,All The Time <Don Diablo Remix>,Zara Larsson,EDM/Pop,2019-07-05,1,0,124.008
1YXsDvZqz5dGdC1cngX0Nf,Let Me Love You <Zedd Remix>,DJ Snake,EDM/Pop,2016-12-16,10,0,117.044
1YSwQvw1NrEPfA0j1iY8eV,All The Lies <Toby Romeo Remix>,Alok,Dance Pop,2019-07-19,6,1,119.972
1ydOxBgLmEMfWffu6t4H5x,Bad,Lennon Stella,Pop,2018-11-17,8,1,137.96
1YDJ2f1JuKzYWZpRYiBYHu,If I Lose Myself <Alesso & One Republic Mix>,One Republic,Dance Pop,2013-01-01,2,1,125.985
1YaVmBh7EAeR54FIjuFcb5,Naturally,Selena Gomez & The Scene,Pop,2009-01-01,10,0,132.612
1yAPglN5AGf7UoLK062ZYq,Wish You Well,Sigala,Dance/EDM,2019-05-24,5,0,124.964
1y4Kln6VEjQMpmHW7j9GeY,Cut Your Teeth <Kygo Remix>,Kyla La Grange,Tropical,2014-03-14,10,0,99.985
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,Ariana Grande,Pop,2018-08-17,10,0,80.022
1XRTXNP8eLpWXfso8Q4dC5,Talk About It,Mike Perry,EDM/Pop,2017-03-03,2,0,123.975
1xkLkSAOv1ALxKOHwZJRMn,Rise <TV Noise Ibiza Mix>,Jonas Blue,EDM/Pop,2018-07-20,1,1,125.062
1xK7enJZVdv37fnnxoZlPq,With You,Kaskade,Dance Pop,2019-06-14,1,0,172.191
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,EDM/Pop,2012-01-01,4,1,110.015
1X4l0BRQfy7K3VkUATgwro,Summer <R3hab & Ummet Ozcan Remix>,Calvin Harris,EDM/Pop,2014-06-20,11,1,128.008
1x1tGzVEM8m3cPVcn5lXHw,Too Close,Sterkol,Dance Pop,2019-09-06,10,1,99.996
1wYJnu1hMrYMNrkXKTVrYd,Gives You Hell,The All-American Rejects,Rock,2008-01-01,4,1,100.008
1WSGTYKLEpKfNQYYW5Oymt,I Can't Get Enough,Benny Blanco,Dance Pop,2019-02-28,10,0,95.266
1WQywsPBSyvw4QC4ZvmSbj,In My Arms,The Him,Dance/EDM,2019-11-08,2,0,123.05
1WkMMavIMc4JZ8cfMmxHkI,Can't Stop The Feeling,Justin Timberlake,Dance Pop,2016-09-23,0,1,113.035
1wJRveJZLSb1rjhnUHQiv6,Swervin,A Boogie Wit Da Hoodie,Pop,2018-12-21,9,1,93.023
1wgqttlPacpvmX5DKVboOa,Paper Planes,MIA,EDM/Pop,2007-08-20,2,1,172.247
1wF2QB0bAAYQdPUIn0L0VE,Outside Looking In,Jordan Pruitt,Pop,2007-01-01,5,1,95.976
1wcoDQxo1D3cUVS0JdCeWQ,With You,Tyler Shaw,EDM/Pop,2018-07-06,2,1,98.044
1W7ZNYKcYjacT95mAVR6cS,Cheap Thrills <Remix>,Sia,EDM/Pop,2016-06-17,6,0,179.975
1w59KTZidiW3NN0FA7xVGZ,Be Like You,CVBZ,Tropical,2016-08-12,5,1,94.829
1VynpqrTbP74RZVIFeKFcJ,Hands To Myself <Fareoh Remix>,Selena Gomez,EDM/Pop,2016-03-04,8,1,111.013
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,Dance Pop,2016-09-16,4,0,119.989
1vsQb8n0icvMsFnL9663LM,Need Your Love,Gryffin,Dance Pop,2019-10-24,0,1,104.099
1Vr0QupON4oPqAc2yqnfjF,Wild <Young Bombs Remix>,Troye Sivan,EDM/Pop,2016-08-26,10,1,100.005
1vMPOXedoeZCtHzBB2Vart,We Won't Leave You,Steve Void,EDM/Pop,2017-08-04,10,0,86.122
1VLzca7LUFQxYAgEVlGeUa,Hold On <Julian Jordan Remix>,Martin Garrix,EDM,2019-12-31,2,0,127.965
1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,EDM/Pop,2018-03-30,8,1,124.876
1VbhR6D6zUoSTBzvnRonXO,I'm Not The Only One,Sam Smith,Pop,2014-01-01,5,1,81.997
1uXl3Nuhgkwx28NIaCMUzy,Sunrise,Kygo,EDM/Pop,2017-11-03,6,1,100.051
1uXbwHHfgsXcUKfSZw5ZJ0,Run The World,Beyonce,Pop,2011-06-24,0,1,127.086
1UXBbmjIrxjckrbv5EfSVT,Tell Me Something I Don't Know,Selena Gomez,Pop,2008-08-26,7,0,144.901
1UX6IpGYtIOP7J40NeY5pp,Roller Coaster,Blink 188,Pop,2001-01-01,9,1,116.154
1uWqDjZATn502optPrBt4S,Faded <Dash Berlin Remix>,Alan Walker,EDM/Pop,2016-04-29,6,1,127.984
1uuUnsWpJwqBh5GRQ8uxla,Happier <Tiesto Remix>,Ed Sheeran,Dance Pop,2018-06-01,0,1,117.993
1UtGcsbiqHtzxaTe3OgvlG,Not A Love Song,Austin Moon,Pop,2012-01-01,2,1,179.981
1uru26I2JKd2mQZt0MDCUe,Empty Space,James Arthur,EDM/Pop,2018-10-19,1,1,164.848
1ulXmqjktxSdrdT1bzc69H,Hot N Cold,Katy Perry,Pop,2008,7,1,132.032
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,Pop,2014-01-01,5,1,95.997
1u0l8zWpQeMYStFkc2mLD7,Everywhere,Michelle Branch,Pop,2001-07-31,1,1,96.952
1TwLKNsCnhi1HxbIi4bAW0,House Party,Sam Hunt,Pop,2014-10-27,8,1,103.966
1TVEPho7uQub2pMJyzO8JD,No New Friends <Dombresky Remix>,Sia,Dance Pop,2019-05-16,9,1,125.009
1trC8L8YpawkU553ymy2zC,Calling,Sebastian Ingrosso,EDM/Pop,2012-01-01,1,0,125.098
1tq4UL9BB7BHuT6eorlX3X,All This Time,Deorro,Dance Pop,2019-07-12,2,1,130.069
